date;ticker;stock;close;high;low;open;price_change;volume;volume_dollars
2019-03-22;'000003;Ｂ股指数;309.0784;309.0793;306.5058;307.8766;1.5191;508877;285856404.7
2019-03-21;'000003;Ｂ股指数;307.5593;309.2185;305.4469;305.4469;2.4577;601411;295082557.8
2019-03-20;'000003;Ｂ股指数;305.1016;305.9378;302.4848;305.2481;-0.1139;422236;202686947.5
2019-03-19;'000003;Ｂ股指数;305.2155;307.0917;305.1404;306.4044;-1.1965;342934;185068237.4
2019-03-18;'000003;Ｂ股指数;306.41200000000003;306.41200000000003;302.4396;304.7388;1.7671;534326;314234153.2
2019-03-15;'000003;Ｂ股指数;304.6449;306.8094;300.9185;300.9185;4.2187;771550;420200462.0
2019-03-14;'000003;Ｂ股指数;300.4262;304.1935;299.1513;303.2496;-3.4037;681450;351202600.7
2019-03-13;'000003;Ｂ股指数;303.8299;308.3507;303.1115;307.5454;-3.5801;785434;462451420.1
2019-03-12;'000003;Ｂ股指数;307.41;310.0496;305.9612;307.1817;0.8309;752959;407674964.8
2019-03-11;'000003;Ｂ股指数;306.5791;306.601;300.7654;300.7654;5.4344;602042;311000568.7
2019-03-08;'000003;Ｂ股指数;301.1447;309.3904;300.9677;308.5977;-10.6808;972398;495393885.4
2019-03-07;'000003;Ｂ股指数;311.8255;313.1165;309.6224;311.67;0.4149;1017090;516699401.9
2019-03-06;'000003;Ｂ股指数;311.4106;311.4362;307.9588;309.6293;2.106;850057;473041429.2
2019-03-05;'000003;Ｂ股指数;309.3046;309.3726;303.6536;304.5219;4.4098;832967;441537176.5
2019-03-04;'000003;Ｂ股指数;304.8948;307.7534;302.0747;302.0747;3.8195;954485;543895922.5
2019-03-01;'000003;Ｂ股指数;301.0753;301.0753;298.2673;298.58799999999997;2.4109;499861;262809526.7
2019-02-28;'000003;Ｂ股指数;298.6644;301.7881;297.8328;300.3954;-1.5064;691719;322765283.6
2019-02-27;'000003;Ｂ股指数;300.1708;303.2435;298.3236;300.0277;-1.1261;910100;432239531.0
2019-02-26;'000003;Ｂ股指数;301.2969;305.7862;301.2893;304.2012;-1.5894;1326451;632578294.4
2019-02-25;'000003;Ｂ股指数;302.8863;303.2159;290.4951;290.4951;13.3088;1345326;699991915.3
2019-02-22;'000003;Ｂ股指数;289.5775;289.5775;285.9177;286.5713;3.0187;574000;284652371.1
2019-02-21;'000003;Ｂ股指数;286.5588;288.9234;285.9515;286.3233;0.231;586694;284236043.3
2019-02-20;'000003;Ｂ股指数;286.3278;286.7202;285.2852;286.2958;-0.0016;320817;152603079.4
2019-02-19;'000003;Ｂ股指数;286.3294;287.6543;285.2019;286.2607;0.1206;476151;240779752.1
2019-02-18;'000003;Ｂ股指数;286.2088;286.2088;280.8908;280.8908;5.4193;469645;246457541.5
2019-02-15;'000003;Ｂ股指数;280.7895;282.2391;280.2352;282.2391;-1.3814;292418;153832429.9
2019-02-14;'000003;Ｂ股指数;282.1709;282.8112;281.0182;281.7526;0.4713;385375;196200574.8
2019-02-13;'000003;Ｂ股指数;281.6996;282.0939;278.4875;279.0547;2.7922;428853;247973657.1
2019-02-12;'000003;Ｂ股指数;278.9074;279.2967;277.7209;277.7814;0.973;301739;149007468.0
2019-02-11;'000003;Ｂ股指数;277.9344;278.3429;275.0227;275.3526;2.6182;292286;154761857.3
2019-02-01;'000003;Ｂ股指数;275.3162;275.3162;271.9034;271.9034;3.2022;229031;110150922.4
2019-01-31;'000003;Ｂ股指数;272.11400000000003;273.6744;271.2521;272.8923;-1.1885;351133;139102410.1
2019-01-30;'000003;Ｂ股指数;273.3025;274.5186;272.6617;274.4325;-1.685;181841;81297330.9
2019-01-29;'000003;Ｂ股指数;274.9875;275.8388;272.1521;275.7941;-1.0007;242612;107047499.8
2019-01-28;'000003;Ｂ股指数;275.9882;277.0731;275.4489;275.545;0.3958;153486;82827382.6
2019-01-25;'000003;Ｂ股指数;275.5924;277.1711;274.9207;276.4533;-0.9;207484;107446356.4
2019-01-24;'000003;Ｂ股指数;276.4924;276.8658;275.7012;276.4329;-0.6997;259151;152049845.5
2019-01-23;'000003;Ｂ股指数;277.1921;277.3179;276.5715;277.3179;-0.2445;157405;74719536.3
2019-01-22;'000003;Ｂ股指数;277.4366;278.3042;276.6176;277.9581;-0.6693;214155;93408440.2
2019-01-21;'000003;Ｂ股指数;278.1059;278.7417;277.4437;277.7883;0.3143;180834;89425252.0
2019-01-18;'000003;Ｂ股指数;277.7916;277.7916;276.3886;276.9695;0.8673;254895;131166634.1
2019-01-17;'000003;Ｂ股指数;276.9243;277.9379;276.5884;276.7402;-0.1018;260322;117942246.0
2019-01-16;'000003;Ｂ股指数;277.0261;277.7826;276.7261;277.7826;-0.7431;221686;100967291.3
2019-01-15;'000003;Ｂ股指数;277.7692;277.7692;274.9352;275.0992;2.4174;249088;132117034.1
2019-01-14;'000003;Ｂ股指数;275.3518;276.2111;275.0582;275.972;-0.8005;140495;71526899.5
2019-01-11;'000003;Ｂ股指数;276.1523;276.1523;275.1789;275.4757;0.677;318272;105938031.6
2019-01-10;'000003;Ｂ股指数;275.4753;276.3129;275.0356;275.9288;-0.4502;281256;118430223.9
2019-01-09;'000003;Ｂ股指数;275.9255;277.5121;274.6422;274.6988;1.098;389991;176470035.9
2019-01-08;'000003;Ｂ股指数;274.8275;276.0774;274.0741;276.0579;-1.3197;311171;124266000.9
2019-01-07;'000003;Ｂ股指数;276.1472;276.1472;274.0222;274.0222;3.1416;401610;171725174.1
2019-01-04;'000003;Ｂ股指数;273.0056;273.0056;266.4738;268.2585;4.3489;357357;156533360.5
2019-01-03;'000003;Ｂ股指数;268.6567;271.3647;267.9862;270.0471;-1.2487;312146;148418477.5
2019-01-02;'000003;Ｂ股指数;269.9054;271.8147;269.3205;271.3072;-1.1482;192518;83518562.1
2018-12-28;'000003;Ｂ股指数;271.0536;271.7268;269.9931;270.3341;0.8174;166363;82186768.0
2018-12-27;'000003;Ｂ股指数;270.2362;274.1473;270.14099999999996;273.015;-0.9054;165540;81735675.2
2018-12-26;'000003;Ｂ股指数;271.1416;272.3298;270.3102;271.5976;-0.691;176531;91168230.9
2018-12-25;'000003;Ｂ股指数;271.8326;273.7521;269.0285;273.7521;-2.3267;230308;125714657.5
2018-12-24;'000003;Ｂ股指数;274.1593;274.3472;272.871;273.1;1.0143;144542;81029035.2
2018-12-21;'000003;Ｂ股指数;273.145;276.2807;273.0276;276.2807;-3.1891;198427;127099108.1
2018-12-20;'000003;Ｂ股指数;276.3341;276.8651;275.5044;276.6429;-0.4606;150702;90746878.7
2018-12-19;'000003;Ｂ股指数;276.7947;277.7112;276.3244;277.2566;-0.5417;107842;57270276.2
2018-12-18;'000003;Ｂ股指数;277.3364;279.019;276.313;278.568;-1.4018;137964;73566824.3
2018-12-17;'000003;Ｂ股指数;278.7382;279.1698;277.3574;278.995;-0.6639;127442;67109109.3
2018-12-14;'000003;Ｂ股指数;279.4021;282.2541;278.9319;282.2541;-2.8961;156640;81329109.1
2018-12-13;'000003;Ｂ股指数;282.2982;283.1048;279.7851;279.9198;2.4493;202463;128916550.1
2018-12-12;'000003;Ｂ股指数;279.8489;279.8489;278.7215;278.7215;0.9253;164230;91331002.6
2018-12-11;'000003;Ｂ股指数;278.9236;278.9666;278.1288;278.3008;0.6325;144749;69433119.1
2018-12-10;'000003;Ｂ股指数;278.2911;280.2787;277.8001;280.2787;-2.3928;181351;89025409.7
2018-12-07;'000003;Ｂ股指数;280.6839;280.9459;279.8477;280.4396;0.1882;128771;68201581.7
2018-12-06;'000003;Ｂ股指数;280.4957;282.4172;279.7068;282.4172;-2.219;225481;122415417.1
2018-12-05;'000003;Ｂ股指数;282.7147;283.5665;281.8936;283.1087;-2.4652;306861;159580934.2
2018-12-04;'000003;Ｂ股指数;285.1799;285.1799;283.7949;284.2697;0.8587;256793;132329972.5
2018-12-03;'000003;Ｂ股指数;284.3212;284.819;281.254;281.254;4.9019;406502;237786243.7
2018-11-30;'000003;Ｂ股指数;279.4193;279.7886;277.2307;277.4862;1.3053;528443;349811043.0
2018-11-29;'000003;Ｂ股指数;278.11400000000003;280.5176;277.5309;279.7937;-1.3836;246567;125157605.4
2018-11-28;'000003;Ｂ股指数;279.4976;279.4976;275.9061;277.173;2.2692;254071;124649342.9
2018-11-27;'000003;Ｂ股指数;277.2284;278.1297;276.0651;276.0651;1.1796;232647;114564342.7
2018-11-26;'000003;Ｂ股指数;276.0488;277.5385;275.1813;276.2828;-1.1123;244482;123961785.8
2018-11-23;'000003;Ｂ股指数;277.1611;283.3447;276.2561;283.3447;-6.505;455356;230546937.6
2018-11-22;'000003;Ｂ股指数;283.6661;284.2767;281.985;283.3486;0.2324;192510;110089067.8
2018-11-21;'000003;Ｂ股指数;283.4337;283.4337;279.4008;280.3186;1.6486;325424;173605098.8
2018-11-20;'000003;Ｂ股指数;281.7851;285.801;281.4808;285.801;-5.8995;456698;228146382.4
2018-11-19;'000003;Ｂ股指数;287.6846;287.8274;285.0628;287.1503;0.1267;500923;275791862.7
2018-11-16;'000003;Ｂ股指数;287.5579;289.60400000000004;284.0574;284.6326;3.0774;754431;432300272.3
2018-11-15;'000003;Ｂ股指数;284.4805;284.4805;279.7287;280.3808;4.2071;543361;261228725.5
2018-11-14;'000003;Ｂ股指数;280.2734;282.1418;278.8039;279.4493;0.8889;489516;205957331.1
2018-11-13;'000003;Ｂ股指数;279.3845;280.4448;274.6377;276.135;2.8402;474882;204161640.6
2018-11-12;'000003;Ｂ股指数;276.5443;276.5842;272.8909;273.6277;2.7716;282053;132002104.0
2018-11-09;'000003;Ｂ股指数;273.7727;275.6421;273.4947;275.6421;-2.1467;300941;138451592.1
2018-11-08;'000003;Ｂ股指数;275.9194;277.9901;275.6697;276.5865;-0.3323;307021;123334770.2
2018-11-07;'000003;Ｂ股指数;276.2517;277.6761;275.9579;277.6475;-1.59;294365;123220426.0
2018-11-06;'000003;Ｂ股指数;277.8417;278.1497;275.5052;278.1497;-0.1501;419002;204112589.4
2018-11-05;'000003;Ｂ股指数;277.9918;279.3486;276.1486;276.8957;0.5487;361206;167786534.7
2018-11-02;'000003;Ｂ股指数;277.4431;277.4431;274.0985;274.0985;4.1258;321965;193233705.8
2018-11-01;'000003;Ｂ股指数;273.3173;275.2761;273.005;273.7182;-0.4701;236448;125854263.8
2018-10-31;'000003;Ｂ股指数;273.7874;274.0733;269.9486;270.0472;4.2171;258317;145441180.8
2018-10-30;'000003;Ｂ股指数;269.5703;270.6861;264.7685;266.5435;2.9582;181052;106452695.1
2018-10-29;'000003;Ｂ股指数;266.6121;270.252;265.8167;270.1224;-3.831;129674;74348215.7
2018-10-26;'000003;Ｂ股指数;270.4431;272.0421;269.3643;270.2951;0.7071;164598;94970687.7
2018-10-25;'000003;Ｂ股指数;269.736;269.736;265.0181;267.8961;-0.9298;264218;159965886.1
2018-10-24;'000003;Ｂ股指数;270.6658;272.6315;268.6855;269.5146;0.7238;240261;134364816.9
2018-10-23;'000003;Ｂ股指数;269.942;274.4046;268.5387;274.4046;-4.068;322264;178998552.8
2018-10-22;'000003;Ｂ股指数;274.01;275.504;263.0021;263.0021;12.2511;516682;311013898.2
2018-10-19;'000003;Ｂ股指数;261.7589;262.4516;253.2198;254.4574;6.0961;290420;184875671.8
2018-10-18;'000003;Ｂ股指数;255.6628;262.5303;255.0318;262.5303;-6.9173;256350;149195402.4
2018-10-17;'000003;Ｂ股指数;262.5801;265.462;259.031;263.4099;1.8077;230732;147339959.0
2018-10-16;'000003;Ｂ股指数;260.7724;271.019;260.3587;270.0683;-9.2198;278904;186486153.9
2018-10-15;'000003;Ｂ股指数;269.9922;273.72;269.5604;272.7432;-2.5163;170081;108609638.3
2018-10-12;'000003;Ｂ股指数;272.5085;273.1908;265.9038;270.4779;1.3583;331922;226174083.0
2018-10-11;'000003;Ｂ股指数;271.1502;281.8168;269.7646;279.9554;-13.9279;601492;372649483.4
2018-10-10;'000003;Ｂ股指数;285.0781;286.5678;283.8133;284.5939;0.2655;205217;165503749.1
2018-10-09;'000003;Ｂ股指数;284.8126;285.7525;283.5674;283.6694;1.3782;177112;124437422.2
2018-10-08;'000003;Ｂ股指数;283.4344;288.4542;283.4344;288.4542;-6.7682;329283;230943363.6
2018-09-28;'000003;Ｂ股指数;290.2026;290.5863;287.9963;288.0055;1.495;305061;182790541.6
2018-09-27;'000003;Ｂ股指数;288.7076;289.2631;287.7809;288.0882;-0.0157;187445;129529221.3
2018-09-26;'000003;Ｂ股指数;288.7233;289.64599999999996;286.6897;286.6897;1.4786;230426;171128297.4
2018-09-25;'000003;Ｂ股指数;287.2447;287.5547;285.8578;287.5547;-1.36;140717;94202938.9
2018-09-21;'000003;Ｂ股指数;288.6047;288.6047;284.8167;284.8239;4.0757;238632;155956315.6
2018-09-20;'000003;Ｂ股指数;284.529;286.0501;284.4131;285.3352;-0.7984;123498;83832320.5
2018-09-19;'000003;Ｂ股指数;285.3274;286.0298;282.4342;282.7492;2.3935;221596;141471665.7
2018-09-18;'000003;Ｂ股指数;282.9339;282.9508;279.5065;279.786;3.0982;176852;114423707.1
2018-09-17;'000003;Ｂ股指数;279.8357;281.7929;279.616;281.7929;-2.0445;101824;63312447.7
2018-09-14;'000003;Ｂ股指数;281.8802;283.0944;281.5624;282.5527;-0.7665;93836;70248646.6
2018-09-13;'000003;Ｂ股指数;282.6467;282.6467;279.772;280.4383;2.6907;140381;102429465.2
2018-09-12;'000003;Ｂ股指数;279.95599999999996;281.4011;279.548;280.9489;-1.4202;132711;90824428.0
2018-09-11;'000003;Ｂ股指数;281.3762;282.7847;280.4349;282.0004;-0.9493;183401;130818849.4
2018-09-10;'000003;Ｂ股指数;282.3255;285.6715;282.2353;285.653;-3.3769;164768;125317053.6
2018-09-07;'000003;Ｂ股指数;285.7024;287.8672;285.2027;285.3499;0.3652;128249;89300396.0
2018-09-06;'000003;Ｂ股指数;285.3372;287.3891;285.2383;286.4644;-1.2861;123093;87850584.8
2018-09-05;'000003;Ｂ股指数;286.6233;289.08299999999997;286.3756;288.8679;-2.4156;132986;80646223.1
2018-09-04;'000003;Ｂ股指数;289.0389;289.0523;286.3766;286.5288;2.4854;176670;107746320.7
2018-09-03;'000003;Ｂ股指数;286.5535;287.3267;284.8945;286.9792;-0.6961;143066;87079316.3
2018-08-31;'000003;Ｂ股指数;287.2496;287.7764;285.3547;287.4789;-0.3573;208845;129729763.7
2018-08-30;'000003;Ｂ股指数;287.6069;289.0421;287.0645;288.5466;-0.8847;177841;103985356.7
2018-08-29;'000003;Ｂ股指数;288.4916;289.4117;288.0678;288.87;-0.8572;183010;113058429.7
2018-08-28;'000003;Ｂ股指数;289.3488;290.2031;288.9692;289.4944;0.0858;131299;81490678.3
2018-08-27;'000003;Ｂ股指数;289.263;289.3844;285.6743;285.6743;3.9179;214433;130125663.9
2018-08-24;'000003;Ｂ股指数;285.3451;286.1297;284.7283;285.9811;-0.9932;104205;57567771.2
2018-08-23;'000003;Ｂ股指数;286.3383;286.6811;284.4824;285.591;0.8056;142590;89386906.1
2018-08-22;'000003;Ｂ股指数;285.5327;286.7604;285.3079;286.336;-0.7077;140220;74092238.3
2018-08-21;'000003;Ｂ股指数;286.2404;286.6429;283.2098;283.2098;2.8866;197529;122342736.8
2018-08-20;'000003;Ｂ股指数;283.3538;284.8897;280.5846;283.1722;0.2162;229464;148411627.0
2018-08-17;'000003;Ｂ股指数;283.1376;286.6934;282.942;285.6008;-1.7682;204553;145475925.6
2018-08-16;'000003;Ｂ股指数;284.9058;286.7864;283.5498;285.5103;-1.4464;232731;156662967.4
2018-08-15;'000003;Ｂ股指数;286.3522;290.4642;286.1763;289.3558;-3.1966;282214;185154423.0
2018-08-14;'000003;Ｂ股指数;289.5488;289.8516;288.2251;288.8377;0.7421;210055;128599555.1
2018-08-13;'000003;Ｂ股指数;288.8067;288.9069;286.4838;288.905;-0.5003;189786;115153747.8
2018-08-10;'000003;Ｂ股指数;289.307;290.0878;288.3651;288.4361;0.7521;191416;108650761.7
2018-08-09;'000003;Ｂ股指数;288.5549;289.0319;284.2149;284.6809;3.9954;233974;153559966.9
2018-08-08;'000003;Ｂ股指数;284.5595;288.6446;283.973;287.0029;-1.645;326863;224258889.3
2018-08-07;'000003;Ｂ股指数;286.2045;286.6114;280.7661;280.7679;5.5954;233149;155757735.3
2018-08-06;'000003;Ｂ股指数;280.6091;285.9686;280.366;285.0808;-4.6579;227264;145107681.5
2018-08-03;'000003;Ｂ股指数;285.267;287.2894;284.9947;286.3935;-1.6611;244631;146014702.5
2018-08-02;'000003;Ｂ股指数;286.9281;291.7518;282.7927;291.6706;-4.8607;375976;246092290.1
2018-08-01;'000003;Ｂ股指数;291.7888;295.0973;291.6182;292.7419;-1.139;276640;163802556.7
2018-07-31;'000003;Ｂ股指数;292.9278;293.3065;292.048;292.2824;0.6069;195495;110797041.5
2018-07-30;'000003;Ｂ股指数;292.3209;294.1901;291.574;293.4449;-1.2222;236758;126445388.6
2018-07-27;'000003;Ｂ股指数;293.5431;294.247;293.2198;293.4023;0.4502;224407;96198779.2
2018-07-26;'000003;Ｂ股指数;293.0929;294.1787;292.3763;293.23400000000004;-0.214;237754;97249682.8
2018-07-25;'000003;Ｂ股指数;293.3069;293.7392;292.6745;293.0641;0.5299;180883;104985987.1
2018-07-24;'000003;Ｂ股指数;292.777;292.9569;289.0898;289.0898;3.339;294168;179958058.7
2018-07-23;'000003;Ｂ股指数;289.438;289.5285;286.6145;287.4925;1.7189;222239;160911656.5
2018-07-20;'000003;Ｂ股指数;287.7191;287.8907;284.2821;286.4565;1.0964;175604;112535859.5
2018-07-19;'000003;Ｂ股指数;286.6227;288.5634;286.3018;288.3901;-1.8714;124345;91724795.8
2018-07-18;'000003;Ｂ股指数;288.4941;289.8006;288.0396;288.7383;-1.4991;131462;91598735.2
2018-07-17;'000003;Ｂ股指数;289.9932;290.7779;288.7374;290.4935;-0.9423;123170;85803495.2
2018-07-16;'000003;Ｂ股指数;290.9355;292.0;290.5831;290.683;-1.672;180707;134511796.4
2018-07-13;'000003;Ｂ股指数;292.6075;292.8879;291.8195;292.2596;0.1594;143880;100957640.6
2018-07-12;'000003;Ｂ股指数;292.4481;292.5069;286.3969;286.3969;5.6862;219885;152882920.8
2018-07-11;'000003;Ｂ股指数;286.7619;291.4904;285.1701;291.4904;-5.1355;184939;122290701.2
2018-07-10;'000003;Ｂ股指数;291.8974;291.9461;290.4267;291.428;0.8841;146222;105113431.8
2018-07-09;'000003;Ｂ股指数;291.0133;291.0837;286.8962;287.0097;4.3214;187510;119136318.3
2018-07-06;'000003;Ｂ股指数;286.6919;288.3161;283.4713;286.3573;-0.1242;201546;136657132.4
2018-07-05;'000003;Ｂ股指数;286.8161;290.1512;286.6431;289.468;-2.5875;158395;103635878.5
2018-07-04;'000003;Ｂ股指数;289.4036;292.5939;289.124;292.4348;-3.0338;124248;81764244.1
2018-07-03;'000003;Ｂ股指数;292.4374;292.539;288.0962;291.31;0.9762;163954;119069614.1
2018-07-02;'000003;Ｂ股指数;291.4612;295.2594;290.0636;294.7151;-3.5397;164511;114532155.0
2018-06-29;'000003;Ｂ股指数;295.0009;295.2567;288.014;288.014;7.0332;262376;174618272.7
2018-06-28;'000003;Ｂ股指数;287.9677;289.8028;287.6279;287.9271;-0.104;139101;90466422.8
2018-06-27;'000003;Ｂ股指数;288.0717;290.1755;287.5876;288.2595;-0.1891;149246;91039251.3
2018-06-26;'000003;Ｂ股指数;288.2608;289.1775;285.7346;287.5871;-0.0341;179602;117621767.9
2018-06-25;'000003;Ｂ股指数;288.2949;291.3721;287.8762;289.6137;-1.335;150177;98095480.2
2018-06-22;'000003;Ｂ股指数;289.6299;289.7663;284.9267;285.2615;3.8949;207964;125291939.0
2018-06-21;'000003;Ｂ股指数;285.735;292.0419;285.2117;289.7382;-4.1616;230467;146101167.7
2018-06-20;'000003;Ｂ股指数;289.8966;291.2343;286.4831;286.4831;2.8875;226043;138517972.7
2018-06-19;'000003;Ｂ股指数;287.0091;301.5278;284.1385;301.5278;-16.2562;518515;324629812.8
2018-06-15;'000003;Ｂ股指数;303.2653;307.2957;302.2479;307.1677;-4.3455;401350;270384577.6
2018-06-14;'000003;Ｂ股指数;307.6108;309.3618;306.8367;307.7621;-0.3575;213114;127087684.9
2018-06-13;'000003;Ｂ股指数;307.9683;309.1707;307.756;309.0792;-1.2121;161414;120948958.8
2018-06-12;'000003;Ｂ股指数;309.1804;309.2624;306.0154;306.7925;2.217;192225;144103144.9
2018-06-11;'000003;Ｂ股指数;306.9634;308.1293;306.5152;308.1047;-1.6645;123837;80532914.0
2018-06-08;'000003;Ｂ股指数;308.6279;309.7471;306.9535;309.7471;-1.1359;143780;106724645.1
2018-06-07;'000003;Ｂ股指数;309.7638;311.1115;309.5063;310.0856;-0.03;152782;119166100.0
2018-06-06;'000003;Ｂ股指数;309.7938;310.4962;309.3407;309.7731;0.1;133203;99856220.4
2018-06-05;'000003;Ｂ股指数;309.6938;309.862;305.7998;306.0508;3.6829;172229;121877797.7
2018-06-04;'000003;Ｂ股指数;306.0109;306.9284;304.9431;304.9431;1.4436;213810;155621746.7
2018-06-01;'000003;Ｂ股指数;304.5673;309.1964;304.0797;309.0329;-4.4976;253259;185521404.4
2018-05-31;'000003;Ｂ股指数;309.0649;312.1594;306.1224;309.6284;-0.1338;1189777;958113171.5
2018-05-30;'000003;Ｂ股指数;309.1987;315.5141;308.7307;315.5141;-7.3245;396822;268550554.6
2018-05-29;'000003;Ｂ股指数;316.5232;317.5107;316.245;316.3416;0.0759;196528;140584417.2
2018-05-28;'000003;Ｂ股指数;316.4473;317.5084;315.2398;316.6643;-0.2388;250829;171334525.5
2018-05-25;'000003;Ｂ股指数;316.6861;318.3442;316.4566;318.0177;-1.2595;335786;229314823.8
2018-05-24;'000003;Ｂ股指数;317.9456;319.084;317.6254;318.6565;-0.6152;227541;153423795.1
2018-05-23;'000003;Ｂ股指数;318.5608;320.995;318.30400000000003;320.995;-2.6869;230939;145283740.4
2018-05-22;'000003;Ｂ股指数;321.2477;321.4763;320.1561;321.4318;-0.1393;121353;81054441.6
2018-05-21;'000003;Ｂ股指数;321.387;321.9904;319.8809;319.8809;1.4734;227563;152458678.3
2018-05-18;'000003;Ｂ股指数;319.9136;320.2318;318.2129;318.5219;1.4206;226943;158267975.1
2018-05-17;'000003;Ｂ股指数;318.493;320.4129;318.0674;320.0939;-1.8222;224330;150520194.2
2018-05-16;'000003;Ｂ股指数;320.3152;321.5219;320.2703;320.765;-0.6321;201336;137605186.9
2018-05-15;'000003;Ｂ股指数;320.9473;321.8165;320.2191;321.3439;-0.0496;223242;148743618.5
2018-05-14;'000003;Ｂ股指数;320.9969;321.8968;320.6855;321.1878;-0.4153;209019;146135373.9
2018-05-11;'000003;Ｂ股指数;321.4122;322.4096;321.1526;322.2584;-0.5847;157662;106313014.2
2018-05-10;'000003;Ｂ股指数;321.9969;322.5371;321.091;321.091;1.0833;196018;136754646.7
2018-05-09;'000003;Ｂ股指数;320.9136;321.2864;319.9458;321.1582;-0.3802;164691;100594733.1
2018-05-08;'000003;Ｂ股指数;321.2938;321.4275;319.6611;319.7271;1.4457;207512;123847535.2
2018-05-07;'000003;Ｂ股指数;319.8481;319.8845;316.4038;316.5972;3.3198;203154;144343100.4
2018-05-04;'000003;Ｂ股指数;316.5283;317.3466;316.0335;317.1255;-0.6064;109624;71123903.1
2018-05-03;'000003;Ｂ股指数;317.1347;317.2421;314.313;316.1122;1.1076;188886;116864741.9
2018-05-02;'000003;Ｂ股指数;316.0271;318.7878;314.7792;318.7878;-2.8648;192806;114405448.5
2018-04-27;'000003;Ｂ股指数;318.8919;319.138;316.9896;317.3522;1.0948;205446;113396699.3
2018-04-26;'000003;Ｂ股指数;317.7971;320.4693;317.43;320.0934;-2.5186;140479;79816009.9
2018-04-25;'000003;Ｂ股指数;320.3157;320.7364;319.5928;320.7364;-0.637;136200;97790865.5
2018-04-24;'000003;Ｂ股指数;320.9527;321.1181;316.7826;316.7826;4.2381;224862;145709196.6
2018-04-23;'000003;Ｂ股指数;316.7146;319.197;315.2721;318.5469;-1.9073;216889;133094341.5
2018-04-20;'000003;Ｂ股指数;318.6219;321.8922;318.2751;321.8922;-3.4368;213619;120229344.5
2018-04-19;'000003;Ｂ股指数;322.0587;322.4334;320.2752;320.4222;1.6989;216053;125915311.2
2018-04-18;'000003;Ｂ股指数;320.3598;321.8851;317.4434;320.9831;-0.4062;316228;209678892.4
2018-04-17;'000003;Ｂ股指数;320.76599999999996;324.1245;320.2291;323.6339;-2.3434;233973;135614333.7
2018-04-16;'000003;Ｂ股指数;323.1094;326.2344;321.6758;326.2344;-3.3492;259328;185135130.5
2018-04-13;'000003;Ｂ股指数;326.4586;327.2206;325.755;325.7841;0.5445;193026;133100703.9
2018-04-12;'000003;Ｂ股指数;325.9141;326.8803;325.1789;326.8803;-0.7847;150750;97689474.9
2018-04-11;'000003;Ｂ股指数;326.6988;327.5243;325.9571;325.9571;1.0819;209848;145389988.1
2018-04-10;'000003;Ｂ股指数;325.6169;326.5035;324.5151;325.3036;0.4667;226234;148810481.8
2018-04-09;'000003;Ｂ股指数;325.1502;325.5706;323.6329;324.5747;-0.205;201809;130710824.7
2018-04-04;'000003;Ｂ股指数;325.3552;327.0703;325.0978;326.2113;-0.6485;196160;119801176.7
2018-04-03;'000003;Ｂ股指数;326.0037;326.3516;324.2249;326.1317;-1.3936;199164;132741520.6
2018-04-02;'000003;Ｂ股指数;327.3973;328.2735;326.5937;326.7356;0.5291;229802;143850392.4
2018-03-30;'000003;Ｂ股指数;326.8682;327.1029;324.4193;324.8429;2.101;219616;149393398.3
2018-03-29;'000003;Ｂ股指数;324.7672;324.8331;321.6261;322.4475;2.2446;217189;157639593.8
2018-03-28;'000003;Ｂ股指数;322.5226;324.4019;322.1336;323.9965;-2.1486;146986;99877496.7
2018-03-27;'000003;Ｂ股指数;324.6712;325.6506;322.2051;322.2051;3.2082;265938;178687037.3
2018-03-26;'000003;Ｂ股指数;321.46299999999997;321.5249;315.9142;318.3825;1.0955;267768;168534677.9
2018-03-23;'000003;Ｂ股指数;320.3675;325.514;317.2274;324.6801;-8.7945;630662;392006940.2
2018-03-22;'000003;Ｂ股指数;329.162;329.6657;327.5043;328.2565;1.1157;213090;146130364.8
2018-03-21;'000003;Ｂ股指数;328.0463;331.3998;327.7648;329.4342;-1.4432;294174;182501041.6
2018-03-20;'000003;Ｂ股指数;329.4895;329.7216;326.7623;328.6546;0.1825;270271;182158847.2
2018-03-19;'000003;Ｂ股指数;329.30699999999996;331.1699;328.9291;330.709;-2.0415;278463;199704331.2
2018-03-16;'000003;Ｂ股指数;331.3485;334.2768;329.8613;333.6889;-2.3704;365384;229801743.0
2018-03-15;'000003;Ｂ股指数;333.7189;334.2424;332.1845;334.2424;-0.6655;261182;162138719.7
2018-03-14;'000003;Ｂ股指数;334.3844;335.1834;334.2382;335.1453;-0.7206;266454;185177117.9
2018-03-13;'000003;Ｂ股指数;335.105;336.6731;334.8609;336.6731;-1.679;280259;179207749.3
2018-03-12;'000003;Ｂ股指数;336.784;336.8027;332.439;332.439;6.0681;514810;331085319.2
2018-03-09;'000003;Ｂ股指数;330.7159;331.191;328.0462;328.4447;2.0844;260543;170152902.7
2018-03-08;'000003;Ｂ股指数;328.6315;328.6419;327.4083;327.7365;0.8478;151156;93762123.6
2018-03-07;'000003;Ｂ股指数;327.7837;329.4738;327.5813;329.1362;-1.5251;192229;125253416.1
2018-03-06;'000003;Ｂ股指数;329.3088;329.3088;326.0159;326.3208;3.2384;296902;208707221.8
2018-03-05;'000003;Ｂ股指数;326.0704;328.9255;325.492;328.2981;-2.2584;276800;197493487.5
